input_text,target_text
"""医生通知近期需完成相关检查，后天检查。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""医生通知要对身体状况进行评估，后天检查。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""在学校的学习生活里，前天上课的场景还历历在目。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-2"",\n  ""term"": ""none""\n}']"
"""因家中突发状况需处理，上个月第二周星期二请假。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""2"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因家中突发状况，需在上学期的最后一周请假，望批准。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""在校园里，同学们都精神饱满，今天上课的氛围格外活跃。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""因家中突发状况，昨天请假，望领导批准此次申请。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""因家中有事需处理，需向领导申请本月第二个星期星期二请假。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""2"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""在课程学习进度接近中期时，本学期的第十一周考试。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""11"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""学校安排课程进度后，决定本月第二个星期周三考试，大家需做好准备。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""2"",\n  ""weekday"": ""3"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""公司近期工作安排需沟通，下个月第一周星期一开会商议相关事宜。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""1"",\n  ""weekday"": ""1"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""新学期校园氛围热烈，上学期的第一周上课，大家都充满干劲。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""临近学期末，学习氛围紧张，昨天考试检验大家这段时间的学习成果。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""学校教学安排紧凑，本学期的最后一周考试，大家需全力备考。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""因个人事务需在本学期后续安排里，于下学期的第9周请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""9"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""在紧张备考后，迎来了重要测评，昨天考试。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""在项目推进过程中，安排上个月第二周星期五对相关工作进行了检查。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""2"",\n  ""weekday"": ""5"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校课程安排中，上学期的第14周上课，需做好学习准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""14"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""身体突发不适，状况欠佳，所以今天请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""学校教学安排中，按照课程规划，本学期的第5周上课。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""5"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""为确保健康状况，前往医院做了检查，就像昨天检查那样。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""学校课程安排紧凑，学生需做好准备，上学期的第七周上课。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""7"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""某考试安排通知，虽未明确具体月份，但确定下个月第三个星期周六考试。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""3"",\n  ""weekday"": ""6"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校教学安排中，针对某事项设定下学期的第十二周检查。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""12"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""公司近期事务繁多，前天开会讨论了项目推进和人员安排等事宜。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-2"",\n  ""term"": ""none""\n}']"
"""因家中突发状况，需在原本紧张的学习阶段，于上学期的最后一周请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""公司卫生状况检查安排有调整，下个月第一周星期五检查。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""1"",\n  ""weekday"": ""5"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""身体有些不适去医院，前天检查，结果还未出来，有些担忧。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-2"",\n  ""term"": ""none""\n}']"
"""学校组织教学常规工作，安排在本学期的第三周检查。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""3"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""工作任务已提前安排好，且与同事交接妥当，后天请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""公司惯例有周会安排，上个月第二周周二开会，讨论业务进展情况。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""2"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因家中突发状况，需向上级申请上学期的第8周请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""8"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""因家中突发状况需处理，后天请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""因个人事务需处理，本月第三个星期周四请假，望批准。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""3"",\n  ""weekday"": ""4"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校组织对本学期教学工作开展第十五周检查。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""15"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""近期身体不适需调理，医生安排后天检查，希望结果良好。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""工作任务已提前安排妥当，为处理私事，后天请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""学校教学安排紧凑，本学期的最后一周考试，大家需全力备考。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""因家中突发状况需处理，本月第一个星期周二请假。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""1"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""临近学期末学校安排多场考试，前天考试，大家都认真应对。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-2"",\n  ""term"": ""none""\n}']"
"""在学校的学习日常里，昨天上课，知识的汲取让思维更开阔。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""在校园里，同学们一起坐在教室里，昨天上课的场景很是难忘。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""因家中突发状况需处理，昨天请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""因个人有事需处理，本月第一周周日请假，望批准。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""1"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因个人特殊情况，需在下学期的最后一周请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""学校教学安排既定，上学期的第二周考试，大家需提前做好准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""2"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""教学任务安排中，下学期第十六周将对课程学习成果进行检查。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""16"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""公司安排卫生状况检查，本月第二个星期星期五检查各部门区域的卫生情况。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""2"",\n  ""weekday"": ""5"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""在学校教学安排里，本学期的第1周开会，讨论教学计划相关事宜。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""在学校的工作安排里，下学期的最后一周开会，商讨学期总结事宜。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""近期工作进展需跟进，今天检查各项任务完成情况。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""因家中突发状况需处理，前天请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-2"",\n  ""term"": ""none""\n}']"
"""学校课程安排进度下，上学期的第13周考试，同学们需做好准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""13"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""近期身体不适去医院，昨天检查，结果还没出来，有些担心。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""公司近期工作安排紧凑，决定本月第三周星期日开会讨论项目进度。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""3"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""公司组织重要事务讨论，上个月第二个星期星期五开会。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""2"",\n  ""weekday"": ""5"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因个人特殊情况，需在本学期的第4周请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""4"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""学校组织了教学常规检查，此次是上学期的第7周检查。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""7"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""临近学期末学习任务重，上个月第三周星期二考试，大家都很紧张备考。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""3"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""课程安排有调整，原本休息的下个月第一个星期周五上课。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""1"",\n  ""weekday"": ""5"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因家中有事需处理，现申请下个月第一个星期星期六请假。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""1"",\n  ""weekday"": ""6"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""老师通知大家，原本的随堂测验变更安排，下个月第一个星期星期三考试。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""1"",\n  ""weekday"": ""3"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""在这所学校的教学安排里，上学期的第十五周考试。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""15"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""为完成课程安排，学校组织学生上个月第一个星期星期日上课。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""1"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""在学校紧张的学习日程里，前天上课，大家都专注汲取知识。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-2"",\n  ""term"": ""none""\n}']"
"""学校课程安排有变，原本的活动取消，下个月第二个星期星期一上课。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""2"",\n  ""weekday"": ""1"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""在安排身体检查时，曾确定在一个周一去做检查，即上个月第三周星期一检查。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""3"",\n  ""weekday"": ""1"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""在备考许久后迎来重要测评，昨天考试，不知结果会怎样。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""工作任务繁重身体不适，前天请假，希望能恢复精力继续投入工作。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-2"",\n  ""term"": ""none""\n}']"
"""最近学业紧张，各科备考都在冲刺阶段，明天考试务必要调整好状态。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""1"",\n  ""term"": ""none""\n}']"
"""因身体不适去医院，昨天检查，结果还得等一段时间才能出来。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""公司近期事务繁多，为统筹安排，今天开会。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""为讨论项目进展，决定在学校教学安排里下学期的第5周开会。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""5"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""因家中突发状况需处理，上学期的最后一周请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""公司业务推进需讨论，本月第三个星期周日开会，望各位准时参加。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""3"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因家中有事需处理，向领导申请本月第二个星期周二请假。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""2"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校教学管理安排了本学期的最后一周检查，确保各项工作达标。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""在某所学校里，有学生回忆起昨天上课的情景。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""课程学习接近尾声，老师通知下学期的第七周考试。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""7"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""学校工作安排紧凑，上学期的最后一周开会讨论学期总结事宜。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""领导安排工作，需在周日对项目情况进行检查，定在下个月。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""none"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""医生提醒近期需关注身体状况，后天检查，记得提前做好准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""领导临时通知，部门人员都需参加，今天开会。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""学校课程安排有调整，本月第一个星期星期二上课，大家提前做好准备。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""1"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""在学校的学习日常里，前天上课，那场景至今仍历历在目。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-2"",\n  ""term"": ""none""\n}']"
"""在课程学习进度安排中，上学期的第8周考试，大家需做好准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""8"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""领导通知，部门工作沟通会安排在，下个月第三周星期一开会。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""3"",\n  ""weekday"": ""1"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""近期学校组织了一系列考试，上个月第三周周日那场考试备受同学们关注。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""3"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""新学期课程安排确定，上学期的第2周上课，大家提前做好准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""2"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""公司近期工作安排需交流，本月第二个星期周天开会，望各位准时参加。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""2"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校组织了一场重要考试，上个月第一个星期星期二那天大家都认真应考。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""1"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""工作任务已提前安排妥当，为处理私事，后天请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""学校教学安排确定，下学期的第十四周考试，同学们需提前备考。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""14"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""近期身体状况不佳，医生安排后天检查，希望结果良好。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""在忙碌的学习生活中，迎来本学期的最后一周上课。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""同学都在紧张备考，我昨天考试，发挥得还算不错。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""医生告知需做好准备，后天检查各项身体指标情况。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""在校园里学习氛围正浓时，昨天上课，知识的海洋令人沉醉。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""因教学安排，需大家做好准备，本月第三周星期三上课。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""3"",\n  ""weekday"": ""3"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""在学校的课程安排里，上个月第二周周四固定是上课时间。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""2"",\n  ""weekday"": ""4"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""老师提前通知，学生们认真备考，上个月第二周星期六考试。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""2"",\n  ""weekday"": ""6"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""老师通知大家复习迎考，下个月第三周周三考试，记得提前做好准备。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""3"",\n  ""weekday"": ""3"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校教学安排紧凑，为检验学习成果，本月第三周周二考试。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""3"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""最近学业紧张，明天考试，希望你好好准备，取得好成绩。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""1"",\n  ""term"": ""none""\n}']"
"""公司有重要事务需商讨，下个月第三个星期星期日开会，望大家提前做好准备。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""3"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校课程安排既定，本月第二周星期二需前往教室上课。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""2"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因家中有事需处理，本月第三周周三请假，望批准。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""3"",\n  ""weekday"": ""3"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""工作任务已提前安排好，和同事也协调过，后天请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""因家中突发状况需回去处理，明天请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""1"",\n  ""term"": ""none""\n}']"
"""公司近期业务待商议，后天开会共同探讨发展方向。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""因个人事务需处理，下学期的第十三周请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""13"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""公司近期工作安排需讨论，下个月第二周周二开会。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""2"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因家中有事需处理，向领导申请下个月第三周星期三请假。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""3"",\n  ""weekday"": ""3"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""在繁忙的学习日程里，昨天上课的经历让我收获不少知识。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""在学校的学习安排里，上个月第一周星期五进行了一场重要考试。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""1"",\n  ""weekday"": ""5"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校教学安排紧凑，下学期的最后一周考试，大家需提前做好准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""课程安排有调整，原本空闲的周五要上课，下个月第一个星期周五上课。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""1"",\n  ""weekday"": ""5"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""公司安排了重要项目，今天检查各项工作完成情况。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""为备考许久，紧张氛围中迎来一场重要考试，上个月第二周星期四考试。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""2"",\n  ""weekday"": ""4"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""去医院进行全面身体状况评估，昨天检查，结果还未出来。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""学校教学安排确定，下学期课程将于第12周正常开展上课。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""12"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""公司近期事务繁多，昨天开会商讨项目推进及后续工作安排。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""学校教学安排里，课程成果将在下学期的第16周检查。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""16"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""学校课程安排妥当，下学期的最后一周考试，大家需提前做好准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""因课程考核安排，某场重要考试定在上个月第二个星期周六进行。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""2"",\n  ""weekday"": ""6"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因个人有事需处理，特向领导申请本月第一个星期周日请假。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""1"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""同学邀约一起去学校，今天上课，不知会学到啥新知识。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""学校组织各班级，针对本学期的最后一周检查学习成果与卫生情况。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""在学校的学习生活中，前天上课的情景仍历历在目。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-2"",\n  ""term"": ""none""\n}']"
