input_text,target_text
"""项目推进遇关键节点，下个月星期二开会，共同商讨方案细节。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""公司事务安排，本月星期四开会，望相关人员提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""因工作进度推进需要，本月周一开会，相关人员务必准时参加。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期工作协调安排，上个月周三开会，明确各部门任务。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排已定，下学期的最后一周考试，同学们需提前备考。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""公司近期有重要事务需讨论，下个月星期天开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""近期工作安排紧凑，为协调事务推进，本月星期一开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""这周课程安排较满，前天下午有课，后续还有其他学习任务。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""公司近期工作安排需沟通，本月星期日开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排紧凑，上学期的第十周考试，同学们都积极备考。 ""","{""month"": ""none"", ""week"": ""10"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""在课程安排里，他人都有空，而我后天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""2"", ""term"": ""none""}"
"""因工作安排沟通，需组织会议交流，本月星期五开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""5"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期工作任务需协调，下个月周日开会，望大家准时参加。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""临近学期结束，学业考核紧张，上学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""学校教学安排紧凑，本学期的最后一周考试，大家都在紧张备考。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""同学告知课程安排，说自己明天下午有课，需提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""1"", ""term"": ""none""}"
"""项目进度待讨论，下个月周二开会，相关人员届时需准时参加。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期业务推进，需要回顾相关内容，想起上个月星期三开会。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""项目推进遇问题需商讨，本月周日开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""公司工作安排下，上个月星期天开会，对近期业务进行研讨总结。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""最近学业安排较满，原本清闲的时段，没想到后天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""2"", ""term"": ""none""}"
"""根据教学安排，此次课程学习结束后，本学期的第四周考试。 ""","{""month"": ""none"", ""week"": ""4"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""室友提醒我，在学校的学习日程里，今天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""项目推进需沟通，下个月周五开会，相关人员务必参加。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""5"", ""day"": ""none"", ""term"": ""none""}"
"""近期课程安排较满，今天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""在课程安排里，自己要参加的学习计划中，今天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""公司近期事务安排紧凑，决定下个月周六开会，望相关人员做好准备。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""本周课程安排已确定，后天下午有课，需提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""2"", ""term"": ""none""}"
"""学校教学安排既定，本学期的第九周考试，大家需提前做好准备。 ""","{""month"": ""none"", ""week"": ""9"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""课程安排紧凑，在某个平常的时段，昨天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-1"", ""term"": ""none""}"
"""项目进度待讨论，为确保推进，下个月周三开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""临近学期结束，同学们都在紧张复习，本学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""学校教学安排紧凑，上学期的第十周考试，同学们都在认真备考。 ""","{""month"": ""none"", ""week"": ""10"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""公司近期工作安排需讨论，下个月星期天开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""本周课程安排较满，就像前天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""学校课程安排紧凑，学生们在忙碌学习后，迎来上学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""公司组织重要事务商讨，上个月星期天开会。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""老师通知，为检验学习成果，本学期的第九周考试。 ""","{""month"": ""none"", ""week"": ""9"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""因工作安排需要商讨，下个月星期日开会，望相关人员做好准备。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期事务安排紧凑，回忆起上次，也就是上个月周五开了会。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""5"", ""day"": ""none"", ""term"": ""none""}"
"""近期课程安排紧凑，明天下午有课，得提前做好准备啦。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""1"", ""term"": ""none""}"
"""公司近期工作需讨论，本月周四开会商议各项事宜。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""因工作安排需及时沟通进展，下个月星期三开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排紧凑，在正常教学进程里，上学期的第11周考试。 ""","{""month"": ""none"", ""week"": ""11"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""朋友约我出去玩，但后天下午有课，只能下次再约了。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""2"", ""term"": ""none""}"
"""公司有定期会议安排，上个月周一开会，讨论项目进展与问题。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""室友告知课程安排，今天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""公司近期工作安排重要，上个月星期一开会讨论项目进度。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""公司事务安排，原计划本月星期二开会，望相关人员做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""根据教学安排，课程进度到一定阶段时，上学期的第8周考试。 ""","{""month"": ""none"", ""week"": ""8"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""公司有重要事务待讨论，本月星期五开会，望大家准时参加。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""5"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排紧凑，本学期的第1周考试，大家需提前做好准备。 ""","{""month"": ""none"", ""week"": ""1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""公司近期工作安排重要，回忆起上个月周四曾开会商讨事宜。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""公司有重要事务待商议，上个月周五开会。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""5"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期工作安排需沟通讨论，本月周六开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排紧凑，下学期的最后一周考试，大家需提前做好复习。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""在正常的课程安排里，前天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""项目进度需讨论，原计划本月周二开会，望大家做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""在大学课程安排里，学生需留意课程时间，前天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""室友说教室换了，还提醒我带上资料，今天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""在学习安排里，上学期的第十二周考试，同学们都在紧张备考。 ""","{""month"": ""none"", ""week"": ""12"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""公司工作安排，本月周三开会，望相关人员提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期工作安排需沟通，上个月星期日开会。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""室友告知课程安排，明天下午有课，得提前做好准备啦。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""1"", ""term"": ""none""}"
"""项目进度需沟通协调，本月周三开会，相关人员准时参加。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""课程安排紧凑，昨天下午有课，需提前做好准备应对学习。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-1"", ""term"": ""none""}"
"""室友告知课程安排，说我明天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""1"", ""term"": ""none""}"
"""公司安排工作会议，上个月周三开会，讨论近期业务进展与规划。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""室友提醒我，在这个平常的时段，今天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""因工作安排需集中讨论，下个月星期天开会，望相关人员准时参加。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""本学期课程安排有变化，记得上学期的第七周考试时间很紧张呢。 ""","{""month"": ""none"", ""week"": ""7"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""室友提醒我，在这学期课程安排里，今天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""本阶段课程安排紧凑，同学查看日程发现后天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""2"", ""term"": ""none""}"
"""室友提醒，因课程调整，今天下午有课，需提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""项目推进遇到难题，经讨论决定下个月星期天开会共同商议解决。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期业务繁忙，上个月周天开会商讨应对方案。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""同学告知课程安排，说明天下午有课，需提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""1"", ""term"": ""none""}"
"""公司近期工作安排紧凑，本月周天开会共同商讨项目推进事宜。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""项目推进遇到问题需商讨对策，下个月星期二开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""本学习阶段课程安排紧凑，后天下午有课，需提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""2"", ""term"": ""none""}"
"""公司事务安排紧凑，上个月星期天开会，大家积极参与讨论工作。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""项目进度需沟通协调，本月星期三开会，各部门负责人务必参加。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""项目推进遇难题，需集思广益，本月周一开会商讨对策。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""临近学期结束，校园里弥漫紧张氛围，上学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""学校教学安排已定，下学期的第10周考试，同学们需提前备考。 ""","{""month"": ""none"", ""week"": ""10"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""本周课程安排紧凑，得知后天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""2"", ""term"": ""none""}"
"""公司近期工作需协调，本月星期天开会，望大家准时参加。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""在学校的学习日程里，今天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""因课程安排，需前往学校上课，前天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""学校教学安排紧凑，课程结束后，下学期的第16周考试。 ""","{""month"": ""none"", ""week"": ""16"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""公司近期工作安排需沟通，下个月星期日开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""近期课程安排紧凑，今天下午有课，得提前做好准备以免慌乱。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""室友告知课程安排，今天下午有课，得提前做好准备应对。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""公司近期工作安排需沟通，下个月星期六开会讨论相关事宜。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""同学告知课程安排，说明天下午有课，需提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""1"", ""term"": ""none""}"
"""在课程学习到一定阶段时，学校安排上学期的第8周考试。 ""","{""month"": ""none"", ""week"": ""8"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""在学校的课程安排里，前天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""在学校的课程安排里，前天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""学校教学安排已定，下学期的第十三周考试，大家需提前做好准备。 ""","{""month"": ""none"", ""week"": ""13"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""公司业务推进阶段，上个月周四开会探讨工作进展与后续计划。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""近期工作安排紧凑，为协调进度，下个月周六开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""近期工作安排紧凑，经讨论决定下个月周三开会，望大家做好准备。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""学校课程安排紧凑，昨天下午有课，学生们需提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-1"", ""term"": ""none""}"
"""公司组织重要事务讨论，上个月星期二开会。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排既定，下学期的第十一周考试，同学们需提前做好准备。 ""","{""month"": ""none"", ""week"": ""11"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""项目推进遇难题，团队需集思广益，本月周一开会商讨。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""学习日程紧凑，室友提醒我今天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""课程学习接近尾声，学校安排上学期的第十二周考试。 ""","{""month"": ""none"", ""week"": ""12"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""同学告知课程安排，明天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""1"", ""term"": ""none""}"
"""学校教学安排紧凑，本学期的第九周考试，同学们需提前做好复习准备。 ""","{""month"": ""none"", ""week"": ""9"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""近期课程安排较满，昨天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-1"", ""term"": ""none""}"
"""学校教学安排紧凑，本学期的第5周考试，大家需提前做好准备。 ""","{""month"": ""none"", ""week"": ""5"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""最近课程安排较满，就记得前天下午有课，其他时间有些模糊了。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""学校教学安排紧凑，明确规定下学期的第13周考试，大家需提前备考。 ""","{""month"": ""none"", ""week"": ""13"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""学校教学安排已定，下学期的最后一周考试，大家需提前备考。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""原本计划去逛街，但昨天下午有课，只能先把逛街的事搁置。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-1"", ""term"": ""none""}"
"""同学告知课程安排，后天下午有课，需提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""2"", ""term"": ""none""}"
"""学校课程安排紧凑，各科目都需准备，上学期的第9周考试。 ""","{""month"": ""none"", ""week"": ""9"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""公司近期工作安排需沟通，下个月星期五开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""5"", ""day"": ""none"", ""term"": ""none""}"
"""领导通知各部门，本月星期二开会，务必全员准时参加。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""学校课程临近尾声，同学们紧张备考，上学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""在学校的课程安排里，前天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-2"", ""term"": ""none""}"
"""学校教学安排紧凑，本学期的第12周考试，大家需提前做好准备。 ""","{""month"": ""none"", ""week"": ""12"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""同学询问课程安排，告知对方后天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""2"", ""term"": ""none""}"
"""学校课程安排紧凑，按照教学进度，下学期的第14周考试。 ""","{""month"": ""none"", ""week"": ""14"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""公司近期工作安排需沟通，本月星期三开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""按照教学安排，课程学习到一定阶段，上学期的第十周考试。 ""","{""month"": ""none"", ""week"": ""10"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""学校教学安排既定，下学期的第11周考试，同学们需提前备考。 ""","{""month"": ""none"", ""week"": ""11"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""课程安排紧凑，在某日下午排了课，昨天下午有课 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-1"", ""term"": ""none""}"
"""在校园学习日程里，上学期的最后一周考试，大家都在紧张备考。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""公司常规安排下，上个月周二开会，讨论近期业务规划相关事宜。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""项目进度需讨论，本月星期三开会，相关人员务必到场参与。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""在公司业务推进关键阶段，上个月周四开会商讨项目进展相关事宜。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""同学告知课程安排，说后天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""2"", ""term"": ""none""}"
"""公司有重要事务待商讨，上个月周二开会，大家需提前准备相关资料。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""因工作安排需统筹交流，下个月星期天开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""项目进度需同步，原计划活动推迟，下个月周四开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""为推进项目进度，经讨论决定本月周四开会，望相关人员做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排紧凑，在一个学期临近尾声时，上学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""-1"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""根据课程安排，学生们需准备应对上学期的第十二周考试。 ""","{""month"": ""none"", ""week"": ""12"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""根据教学安排和进度，学校决定下学期的第六周考试。 ""","{""month"": ""none"", ""week"": ""6"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""公司会议安排有调整，原计划上个月周一开会，需重新商议时间。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""室友告知课程安排，明天下午有课，得提前做好准备啦。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""1"", ""term"": ""none""}"
"""原本计划去逛街，但昨天下午有课，只能取消行程。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-1"", ""term"": ""none""}"
"""室友提醒我，今天下午有课，得提前做好准备去教室。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
"""老师宣布课程学习进度安排，本学期的第9周考试。 ""","{""month"": ""none"", ""week"": ""9"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""在正常的课程安排里，昨天下午有课，学生们需按时前往教室。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-1"", ""term"": ""none""}"
"""近期课程安排较满，记得昨天下午有课，别错过学习。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""-1"", ""term"": ""none""}"
"""公司近期业务安排重要，上个月星期六开会商讨相关事宜。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""近期课程安排紧凑，不巧明天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""1"", ""term"": ""none""}"
"""公司事务安排，原本计划的重要会议定在下个月周一开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""近期工作进度需梳理，下个月周天开会，各部门负责人务必参加。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""在公司业务推进关键阶段，上个月星期二开会商讨项目进展。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""根据教学安排和课程进度，下学期的第八周考试，大家要提前做好准备。 ""","{""month"": ""none"", ""week"": ""8"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""同学告知我课程安排，明天下午有课，得提前做好准备啦。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""1"", ""term"": ""none""}"
"""近期工作安排需沟通讨论，下个月周二开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""近期课程安排紧凑，听说你后天下午有课，要提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""2"", ""term"": ""none""}"
"""项目推进遇问题需沟通，本月周一开会，相关人员务必参加。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""同学约着课后去打球，可今天下午有课，这时间有点难协调。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""0"", ""term"": ""none""}"
