input_text,target_text
"""学校安排课程进度后，决定本月第一周周三考试，大家需做好准备。""","['{""month"":""0"",""week"":""1"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""公司近期工作安排需沟通，下个月第二个星期星期一开会商议相关事宜。""","['{""month"":""1"",""week"":""2"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""新学期校园氛围热烈，上学期的第一周上课，大家都充满干劲。""","['{""month"":""none"",""week"":""1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""临近学期末，学习氛围紧张，昨天考试检验大家这段时间的学习成果。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""学校教学安排紧凑，本学期的最后一周考试，大家需全力备考。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""因个人事务需在本学期后续安排里，于下学期的第9周请假。""","['{""month"":""none"",""week"":""9"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""在紧张备考后，迎来了重要测评，昨天考试。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""在项目推进过程中，安排上个月第三周星期五对相关工作进行了检查。""","['{""month"":""-1"",""week"":""3"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""学校课程安排中，上学期的第14周上课，需做好学习准备。""","['{""month"":""none"",""week"":""14"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""身体突发不适，状况欠佳，所以今天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""学校教学安排中，按照课程规划，本学期的第5周上课。""","['{""month"":""none"",""week"":""5"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""为确保健康状况，前往医院做了检查，就像昨天检查那样。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""学校课程安排紧凑，学生需做好准备，上学期的第七周上课。""","['{""month"":""none"",""week"":""7"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""某考试安排通知，虽未明确具体月份，但确定下个月第二个星期周六考试。""","['{""month"":""1"",""week"":""2"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""学校教学安排中，针对某事项设定下学期的第十二周检查。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""公司近期事务繁多，前天开会讨论了项目推进和人员安排等事宜。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""因家中突发状况，需在原本紧张的学习阶段，于上学期的最后一周请假。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""公司卫生状况检查安排有调整，下个月第二周星期五检查。""","['{""month"":""1"",""week"":""2"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""身体有些不适去医院，前天检查，结果还未出来，有些担忧。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""学校组织教学常规工作，安排在本学期的第三周检查。""","['{""month"":""none"",""week"":""3"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""工作任务已提前安排好，且与同事交接妥当，后天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""公司惯例有周会安排，上个月第一周周二开会，讨论业务进展情况。""","['{""month"":""-1"",""week"":""1"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""因家中突发状况，需向上级申请上学期的第8周请假。""","['{""month"":""none"",""week"":""8"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""因家中突发状况需处理，后天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""因个人事务需处理，本月第三周周四请假，望批准。""","['{""month"":""0"",""week"":""3"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""学校组织对本学期教学工作开展第十五周检查。""","['{""month"":""none"",""week"":""15"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""近期身体不适需调理，医生安排后天检查，希望结果良好。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""工作任务已提前安排妥当，为处理私事，后天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""学校教学安排紧凑，本学期的最后一周考试，大家需全力备考。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""因家中突发状况需处理，本月第一周周二请假。""","['{""month"":""0"",""week"":""1"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""临近学期末学校安排多场考试，前天考试，大家都认真应对。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""在学校的学习日常里，昨天上课，知识的汲取让思维更开阔。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""在校园里，同学们一起坐在教室里，昨天上课的场景很是难忘。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""因家中突发状况需处理，昨天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""因个人有事需处理，本月第二周周日请假，望批准。""","['{""month"":""0"",""week"":""2"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""因个人特殊情况，需在下学期的最后一周请假。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""学校教学安排既定，上学期的第二周考试，大家需提前做好准备。""","['{""month"":""none"",""week"":""2"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""教学任务安排中，下学期第十六周将对课程学习成果进行检查。""","['{""month"":""none"",""week"":""16"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""公司安排卫生状况检查，本月第一个星期星期五检查各部门区域的卫生情况。""","['{""month"":""0"",""week"":""1"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""在学校教学安排里，本学期的第1周开会，讨论教学计划相关事宜。""","['{""month"":""none"",""week"":""1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""在学校的工作安排里，下学期的最后一周开会，商讨学期总结事宜。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""近期工作进展需跟进，今天检查各项任务完成情况。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""因家中突发状况需处理，前天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""学校课程安排进度下，上学期的第13周考试，同学们需做好准备。""","['{""month"":""none"",""week"":""13"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""近期身体不适去医院，昨天检查，结果还没出来，有些担心。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""公司近期工作安排紧凑，决定本月第三周星期日开会讨论项目进度。""","['{""month"":""0"",""week"":""3"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""公司组织重要事务讨论，上个月第一周星期五开会。""","['{""month"":""-1"",""week"":""1"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""因个人特殊情况，需在本学期的第4周请假。""","['{""month"":""none"",""week"":""4"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""学校组织了教学常规检查，此次是上学期的第7周检查。""","['{""month"":""none"",""week"":""7"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""临近学期末学习任务重，上个月第一周星期二考试，大家都很紧张备考。""","['{""month"":""-1"",""week"":""1"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""课程安排有调整，原本休息的下个月第二个星期周五上课。""","['{""month"":""1"",""week"":""2"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""因家中有事需处理，现申请下个月第一周星期六请假。""","['{""month"":""1"",""week"":""1"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""老师通知大家，原本的随堂测验变更安排，下个月第二个星期星期三考试。""","['{""month"":""1"",""week"":""2"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""在这所学校的教学安排里，上学期的第十五周考试。""","['{""month"":""none"",""week"":""15"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""为完成课程安排，学校组织学生上个月第二周星期日上课。""","['{""month"":""-1"",""week"":""2"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""在学校紧张的学习日程里，前天上课，大家都专注汲取知识。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""学校课程安排有变，原本的活动取消，下个月第一周星期一上课。""","['{""month"":""1"",""week"":""1"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""在安排身体检查时，曾确定在一个周一去做检查，即上个月第三周星期一检查。""","['{""month"":""-1"",""week"":""3"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""在备考许久后迎来重要测评，昨天考试，不知结果会怎样。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""工作任务繁重身体不适，前天请假，希望能恢复精力继续投入工作。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""最近学业紧张，各科备考都在冲刺阶段，明天考试务必要调整好状态。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""因身体不适去医院，昨天检查，结果还得等一段时间才能出来。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""公司近期事务繁多，为统筹安排，今天开会。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""为讨论项目进展，决定在学校教学安排里下学期的第5周开会。""","['{""month"":""none"",""week"":""5"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""因家中突发状况需处理，上学期的最后一周请假。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""公司业务推进需讨论，本月第二周周日开会，望各位准时参加。""","['{""month"":""0"",""week"":""2"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""因家中有事需处理，向领导申请本月第一周周二请假。""","['{""month"":""0"",""week"":""1"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""学校教学管理安排了本学期的最后一周检查，确保各项工作达标。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""在某所学校里，有学生回忆起昨天上课的情景。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""课程学习接近尾声，老师通知下学期的第七周考试。""","['{""month"":""none"",""week"":""7"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""学校工作安排紧凑，上学期的最后一周开会讨论学期总结事宜。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""领导安排工作，需在周日对项目情况进行检查，定在下个月。""","['{""month"":""1"",""week"":""none"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""医生提醒近期需关注身体状况，后天检查，记得提前做好准备。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""领导临时通知，部门人员都需参加，今天开会。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""学校课程安排有调整，本月第三个星期星期二上课，大家提前做好准备。""","['{""month"":""0"",""week"":""3"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""在学校的学习日常里，前天上课，那场景至今仍历历在目。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""在课程学习进度安排中，上学期的第8周考试，大家需做好准备。""","['{""month"":""none"",""week"":""8"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""领导通知，部门工作沟通会安排在，下个月第一周星期一开会。""","['{""month"":""1"",""week"":""1"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""近期学校组织了一系列考试，上个月第三个星期周日那场考试备受同学们关注。""","['{""month"":""-1"",""week"":""3"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""新学期课程安排确定，上学期的第2周上课，大家提前做好准备。""","['{""month"":""none"",""week"":""2"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""公司近期工作安排需交流，本月第二个星期周天开会，望各位准时参加。""","['{""month"":""0"",""week"":""2"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""学校组织了一场重要考试，上个月第一周星期二那天大家都认真应考。""","['{""month"":""-1"",""week"":""1"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""工作任务已提前安排妥当，为处理私事，后天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""学校教学安排确定，下学期的第十四周考试，同学们需提前备考。""","['{""month"":""none"",""week"":""14"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""近期身体状况不佳，医生安排后天检查，希望结果良好。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""在忙碌的学习生活中，迎来本学期的最后一周上课。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""同学都在紧张备考，我昨天考试，发挥得还算不错。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""医生告知需做好准备，后天检查各项身体指标情况。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""在校园里学习氛围正浓时，昨天上课，知识的海洋令人沉醉。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""因教学安排，需大家做好准备，本月第二周星期三上课。""","['{""month"":""0"",""week"":""2"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""在学校的课程安排里，上个月第一周周四固定是上课时间。""","['{""month"":""-1"",""week"":""1"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""老师提前通知，学生们认真备考，上个月第二个星期星期六考试。""","['{""month"":""-1"",""week"":""2"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""老师通知大家复习迎考，下个月第三周周三考试，记得提前做好准备。""","['{""month"":""1"",""week"":""3"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""学校教学安排紧凑，为检验学习成果，本月第一周周二考试。""","['{""month"":""0"",""week"":""1"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""最近学业紧张，明天考试，希望你好好准备，取得好成绩。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""公司有重要事务需商讨，下个月第三周星期日开会，望大家提前做好准备。""","['{""month"":""1"",""week"":""3"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""学校课程安排既定，本月第三周星期二需前往教室上课。""","['{""month"":""0"",""week"":""3"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""因家中有事需处理，本月第三个星期周三请假，望批准。""","['{""month"":""0"",""week"":""3"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""工作任务已提前安排好，和同事也协调过，后天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""因家中突发状况需回去处理，明天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""公司近期业务待商议，后天开会共同探讨发展方向。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""因个人事务需处理，下学期的第十三周请假。""","['{""month"":""none"",""week"":""13"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""公司近期工作安排需讨论，下个月第二周周二开会。""","['{""month"":""1"",""week"":""2"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""因家中有事需处理，向领导申请下个月第三个星期星期三请假。""","['{""month"":""1"",""week"":""3"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""在繁忙的学习日程里，昨天上课的经历让我收获不少知识。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""在学校的学习安排里，上个月第一周星期五进行了一场重要考试。""","['{""month"":""-1"",""week"":""1"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""学校教学安排紧凑，下学期的最后一周考试，大家需提前做好准备。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""课程安排有调整，原本空闲的周五要上课，下个月第三周周五上课。""","['{""month"":""1"",""week"":""3"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""公司安排了重要项目，今天检查各项工作完成情况。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""为备考许久，紧张氛围中迎来一场重要考试，上个月第三周星期四考试。""","['{""month"":""-1"",""week"":""3"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""去医院进行全面身体状况评估，昨天检查，结果还未出来。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""学校教学安排确定，下学期课程将于第12周正常开展上课。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""公司近期事务繁多，昨天开会商讨项目推进及后续工作安排。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""学校教学安排里，课程成果将在下学期的第16周检查。""","['{""month"":""none"",""week"":""16"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""学校课程安排妥当，下学期的最后一周考试，大家需提前做好准备。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""因课程考核安排，某场重要考试定在上个月第二个星期周六进行。""","['{""month"":""-1"",""week"":""2"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""因个人有事需处理，特向领导申请本月第二周周日请假。""","['{""month"":""0"",""week"":""2"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""同学邀约一起去学校，今天上课，不知会学到啥新知识。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""学校组织各班级，针对本学期的最后一周检查学习成果与卫生情况。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""在学校的学习生活中，前天上课的情景仍历历在目。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""学习许久就等检验成果，明天考试，希望能超常发挥。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""为布置学期工作，领导决定在本学期的第一周开会。""","['{""month"":""none"",""week"":""1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""公司近期工作安排需研讨，本月第一个星期星期六开会。""","['{""month"":""0"",""week"":""1"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""学生们在校园里忙碌，下学期的最后一周上课，大家都在认真备考。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""教学工作安排中，针对各项指标开展本学期的第十周检查。""","['{""month"":""none"",""week"":""10"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""公司工作安排，上学期的最后一周开会，商议学期总结与后续计划。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""因个人特殊情况，需在本学期的第九周请假。""","['{""month"":""none"",""week"":""9"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""因家中有事需处理，本月第三周周日请假。""","['{""month"":""0"",""week"":""3"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""为确保教学质量，学校组织上学期的第11周检查，评估教学成果。""","['{""month"":""none"",""week"":""11"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""公司安排了定期身体检查，上个月第三个星期周三检查，大家都很配合。""","['{""month"":""-1"",""week"":""3"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""因家中有事需处理，上个月第一个星期周四请假。""","['{""month"":""-1"",""week"":""1"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""领导安排对项目进展情况进行今天检查，确保各项工作合规。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""因身体突发不适需去就医，所以今天请假，望批准。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""在一所普通学校里，我回忆起曾在上个星期四上课的情景。""","['{""month"":""-1"",""week"":""none"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""课程学习资料整理工作安排，下学期的第九周检查。""","['{""month"":""none"",""week"":""9"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""为了这次考试准备许久，前天考试，紧张又期待成绩的揭晓。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""同学提前很久备考，前天考试，大家都觉得发挥得还不错。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""学校氛围紧张，同学们都在备考，今天考试，大家都有些小紧张。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""根据教学安排，下学期课程密集，第十三周需正常上课。""","['{""month"":""none"",""week"":""13"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""身体突发不适，状态不佳难以工作，所以今天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""在学校的课程安排里，上学期的第七周考试，同学们都在积极备考。""","['{""month"":""none"",""week"":""7"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""在那所熟悉的学校里，上个月第一周星期一上课，开启知识的探索。""","['{""month"":""-1"",""week"":""1"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""课程安排确定，在某个月的周一需去上课。下个月第三个星期周一上课。""","['{""month"":""1"",""week"":""3"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""近期学习进入关键阶段，学校安排下个月第三周周三考试来检验成果。""","['{""month"":""1"",""week"":""3"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""学校安排了一场重要测试，下个月第三个星期星期日考试，大家要好好准备。""","['{""month"":""1"",""week"":""3"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""学校课程安排紧凑，虽有些疲惫，但为了学业提升，后天上课。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""公司安排了工作情况检查，下个月第一个星期星期六检查，大家提前做好准备。""","['{""month"":""1"",""week"":""1"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""因个人特殊情况，需在学校课程安排里下学期的第四周请假。""","['{""month"":""none"",""week"":""4"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""公司近期工作安排待商议，下个月第二个星期星期二开会。""","['{""month"":""1"",""week"":""2"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""公司安排重要项目设施状况检查，本月第一个星期星期日检查，相关人员做好准备。""","['{""month"":""0"",""week"":""1"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""近期学校安排了重要课程考核，下个月第三个星期周六考试，大家需提前准备。""","['{""month"":""1"",""week"":""3"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""项目进度到关键节点，为确保质量，今天检查各项工作完成情况。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""因家中突发状况需处理，明天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""按照课程安排，学生需在周三去教室上课，具体是下个月第一周周三。""","['{""month"":""1"",""week"":""1"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""学校课程进度过半安排检测，本月第二个星期星期一考试，大家都在紧张备考。""","['{""month"":""0"",""week"":""2"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""学校教学安排紧凑，按计划本学期的第四周考试。""","['{""month"":""none"",""week"":""4"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""学校教学工作安排，本学期的第7周检查各项教学任务落实情况。""","['{""month"":""none"",""week"":""7"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""领导通知近期会进行工作审查，明天检查。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""公司事务繁多需讨论决策，今天开会。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""公司近期事务繁多，前天开会，针对业务难题展开深入探讨。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""在大家的期待与紧张氛围中，昨天考试顺利进行。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""老师宣布课程学习结束，安排本月第三个星期星期一考试来检验大家学习成果。""","['{""month"":""0"",""week"":""3"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""因个人特殊情况，需在本学期对应上学期第十六周的时段请假。""","['{""month"":""none"",""week"":""16"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""因家中突发状况需处理，明天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""在校园学习日程里，记得有一次像平常一样，上个月第二个星期星期二上课。""","['{""month"":""-1"",""week"":""2"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""部门近期工作安排需沟通协调，下个月第三周星期二开会。""","['{""month"":""1"",""week"":""3"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""公司有定期设备安全检查，上个月第二个星期周五检查时发现了一些小问题。""","['{""month"":""-1"",""week"":""2"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""因家中有事需处理，本月第一周周四请假，望批准。""","['{""month"":""0"",""week"":""1"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""学校教学安排紧凑，下学期的最后一周考试，同学们需提前准备。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""因家中突发状况需处理，上个月第一个星期周日请假。""","['{""month"":""-1"",""week"":""1"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""因家中突发状况需处理，上个月第二周星期二请假。""","['{""month"":""-1"",""week"":""2"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""学校教学管理部门开展本学期的第一周检查，确保教学秩序正常。""","['{""month"":""none"",""week"":""1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""公司近期业务安排紧密，上个月第三周星期日开会讨论相关工作事宜。""","['{""month"":""-1"",""week"":""3"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""因个人特殊情况，需在本学期的第十三周请假。""","['{""month"":""none"",""week"":""13"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""学校教学工作安排中，开展本学期的第十三周检查。""","['{""month"":""none"",""week"":""13"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""公司安排了一项重要工作检查，下个月第一周周四检查。""","['{""month"":""1"",""week"":""1"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""因家中突发状况需处理，上学期的第十二周请假。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
